trip_id,route_id,agency_id,route_type,direction_id,origin_stop_id,destination_stop_id,n_stops,departure_hour,departure_minute,distance_km,duration_minutes,service_date
OCESN873318F1187_F:TER:FR:Line::BAED427A-994D-4D73-B568-A7553E01CD3C::87734426:87734004:4:1736:20261211,FR:Line::BAED427A-994D-4D73-B568-A7553E01CD3C:,1187,2,0,StopPoint:OCETrain TER-87734426,StopPoint:OCETrain TER-87734004,4,17,17,14.568812801158634,19.0,2026-12-11
OCESN873318F1187_F:TER:FR:Line::BAED427A-994D-4D73-B568-A7553E01CD3C::87734426:87734004:4:1736:20260831,FR:Line::BAED427A-994D-4D73-B568-A7553E01CD3C:,1187,2,0,StopPoint:OCETrain TER-87734426,StopPoint:OCETrain TER-87734004,4,17,17,14.568812801158634,19.0,2026-08-31
OCESN873351F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:614:20261207,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,5,6,88.91733907395317,68.0,2026-12-07
OCESN873351F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:614:20261005,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,5,6,88.91733907395317,68.0,2026-10-05
OCESN873351F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87732206:87734004:4:614:20261212,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87732206,StopPoint:OCETrain TER-87734004,4,5,35,54.21509657582376,39.0,2026-12-12
OCESN873351F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87732206:87734004:4:614:20260926,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87732206,StopPoint:OCETrain TER-87734004,4,5,35,54.21509657582376,39.0,2026-09-26
OCESN873351F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:614:20260831,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,5,6,88.91733907395317,68.0,2026-08-31
OCESN873352F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696005:10:756:20261030,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696005,10,6,16,134.41610147374993,100.0,2026-10-30
OCESN873352F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696005:10:756:20261211,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696005,10,6,16,134.41610147374993,100.0,2026-12-11
OCESN873352F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696005:10:756:20260831,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696005,10,6,16,134.41610147374993,100.0,2026-08-31
OCESN873353F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696005:87734004:12:850:20261031,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696005,StopPoint:OCETrain TER-87734004,12,7,4,134.41610147374993,106.0,2026-10-31
OCESN873353F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696005:87734004:12:850:20261212,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696005,StopPoint:OCETrain TER-87734004,12,7,4,134.41610147374993,106.0,2026-12-12
OCESN873353F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696005:87734004:12:850:20261010,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696005,StopPoint:OCETrain TER-87734004,12,7,4,134.41610147374993,106.0,2026-10-10
OCESN873353F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696005:87734004:12:850:20260926,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696005,StopPoint:OCETrain TER-87734004,12,7,4,134.41610147374993,106.0,2026-09-26
OCESN873353F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696005:87734004:12:850:20260912,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696005,StopPoint:OCETrain TER-87734004,12,7,4,134.41610147374993,106.0,2026-09-12
OCESN873355F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:6:911:20261011,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,6,8,6,88.91733907395317,65.0,2026-10-11
OCESN873355F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:6:911:20260927,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,6,8,6,88.91733907395317,65.0,2026-09-27
OCESN873355F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:6:911:20261211,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,6,8,7,88.91733907395317,64.0,2026-12-11
OCESN873355F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:6:911:20260913,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,6,8,7,88.91733907395317,64.0,2026-09-13
OCESN873356F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:946:20261212,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,8,42,88.91733907395317,64.0,2026-12-12
OCESN873356F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:947:20261031,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,8,42,88.91733907395317,65.0,2026-10-31
OCESN873356F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:947:20260926,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,8,42,88.91733907395317,65.0,2026-09-26
OCESN873356F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:946:20260912,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,8,42,88.91733907395317,64.0,2026-09-12
OCESN873357F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:6:700:20261212,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,6,5,58,88.91733907395317,62.0,2026-12-12
OCESN873357F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:6:700:20261010,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,6,5,58,88.91733907395317,62.0,2026-10-10
OCESN873357F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:6:700:20260926,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,6,5,58,88.91733907395317,62.0,2026-09-26
OCESN873357F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:6:700:20260912,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,6,5,58,88.91733907395317,62.0,2026-09-12
OCESN873358F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:1346:20261031,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,12,41,88.91733907395317,65.0,2026-10-31
OCESN873358F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:1346:20260926,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,12,41,88.91733907395317,65.0,2026-09-26
OCESN873358F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:1345:20261212,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,12,41,88.91733907395317,64.0,2026-12-12
OCESN873358F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:1345:20260912,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,12,41,88.91733907395317,64.0,2026-09-12
OCESN873360F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:1750:20261211,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,16,45,88.91733907395317,65.0,2026-12-11
OCESN873360F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:1751:20261030,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,16,45,88.91733907395317,66.0,2026-10-30
OCESN873360F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:1750:20260831,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,16,45,88.91733907395317,65.0,2026-08-31
OCESN873361F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:1757:20261212,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,16,52,88.91733907395317,65.0,2026-12-12
OCESN873361F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:1757:20261011,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,16,51,88.91733907395317,66.0,2026-10-11
OCESN873361F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:1752:20261211,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,16,47,88.91733907395317,65.0,2026-12-11
OCESN873361F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:1752:20261009,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,16,46,88.91733907395317,66.0,2026-10-09
OCESN873361F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:1752:20260919,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,16,46,88.91733907395317,66.0,2026-09-19
OCESN873361F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:1757:20260927,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,16,51,88.91733907395317,66.0,2026-09-27
OCESN873361F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:1757:20260913,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,16,52,88.91733907395317,65.0,2026-09-13
OCESN873361F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:1752:20260912,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,16,47,88.91733907395317,65.0,2026-09-12
OCESN873363F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:1821:20261211,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,17,15,88.91733907395317,66.0,2026-12-11
OCESN873363F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:1821:20261009,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,17,14,88.91733907395317,67.0,2026-10-09
OCESN873363F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:1821:20260831,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,17,15,88.91733907395317,66.0,2026-08-31
OCESN873364F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:823:20261030,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,7,17,88.91733907395317,66.0,2026-10-30
OCESN873364F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:822:20261211,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,7,17,88.91733907395317,65.0,2026-12-11
OCESN873364F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:822:20260831,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,7,17,88.91733907395317,65.0,2026-08-31
OCESN873365F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:1846:20261211,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,17,41,88.91733907395317,65.0,2026-12-11
OCESN873365F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:1846:20261009,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,17,40,88.91733907395317,66.0,2026-10-09
OCESN873365F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:7:1846:20260831,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,7,17,41,88.91733907395317,65.0,2026-08-31
OCESN873366F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:6:2124:20261101,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,6,20,21,88.91733907395317,63.0,2026-11-01
OCESN873366F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:6:2124:20260927,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,6,20,21,88.91733907395317,63.0,2026-09-27
OCESN873366F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:6:2123:20261212,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,6,20,21,88.91733907395317,62.0,2026-12-12
OCESN873366F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:6:2123:20260913,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,6,20,21,88.91733907395317,62.0,2026-09-13
OCESN873368F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:1850:20261211,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,17,41,88.91733907395317,69.0,2026-12-11
OCESN873368F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:1850:20260831,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,17,41,88.91733907395317,69.0,2026-08-31
OCESN873368F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:1850:20260828,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,17,41,88.91733907395317,69.0,2026-08-28
OCESN873369F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:6:2042:20261011,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,6,19,37,88.91733907395317,65.0,2026-10-11
OCESN873369F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:6:2042:20261206,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,6,19,38,88.91733907395317,64.0,2026-12-06
OCESN873369F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:6:2042:20260927,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,6,19,37,88.91733907395317,65.0,2026-09-27
OCESN873369F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87696328:87734004:6:2042:20260913,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,1,StopPoint:OCETrain TER-87696328,StopPoint:OCETrain TER-87734004,6,19,38,88.91733907395317,64.0,2026-09-13
OCESN873370F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:1944:20261101,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,18,40,88.91733907395317,64.0,2026-11-01
OCESN873370F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:1946:20261031,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,18,41,88.91733907395317,65.0,2026-10-31
OCESN873370F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:1946:20260927,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,18,41,88.91733907395317,65.0,2026-09-27
OCESN873370F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:1945:20261212,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,18,41,88.91733907395317,64.0,2026-12-12
OCESN873370F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87696328:7:1945:20260913,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87696328,7,18,41,88.91733907395317,64.0,2026-09-13
OCESN873400F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87732206:4:709:20261211,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87732206,4,6,30,54.21509657582376,39.0,2026-12-11
OCESN873400F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87732206:4:709:20260831,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87732206,4,6,30,54.21509657582376,39.0,2026-08-31
OCESN873402F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87732206:5:850:20261211,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87732206,5,8,8,54.21509657582376,42.0,2026-12-11
OCESN873402F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87732206:5:850:20261207,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87732206,5,8,8,54.21509657582376,42.0,2026-12-07
OCESN873402F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87732206:5:850:20260828,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87732206,5,8,8,54.21509657582376,42.0,2026-08-28
OCESN873402F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87732206:5:850:20260831,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87732206,5,8,8,54.21509657582376,42.0,2026-08-31
OCESN873404F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87732206:4:1057:20261206,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87732206,4,10,20,54.21509657582376,37.0,2026-12-06
OCESN873404F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87732206:4:1057:20260927,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87732206,4,10,20,54.21509657582376,37.0,2026-09-27
OCESN873420F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87734053:3:1624:20261211,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87734053,3,16,12,12.441287528447988,12.0,2026-12-11
OCESN873420F1187_F:TER:FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA::87734004:87734053:3:1624:20260831,FR:Line::1C9277F1-D8AC-4D6F-9DAD-E2A807CBC4FA:,1187,2,0,StopPoint:OCETrain TER-87734004,StopPoint:OCETrain TER-87734053,3,16,12,12.441287528447988,12.0,2026-08-31
OCESN8735F1187_F:OUI:FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9::87391003:87474098:6:2132:20261211:1,FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9:,1187,2,1,StopPoint:OCETGV INOUI-87391003,StopPoint:OCETGV INOUI-87474098,6,17,52,482.365740750559,220.0,2026-12-11
